11:06:09.793 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Editor.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\cloudedition.token.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\FileSystemWatcherLicense.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\liblz4Plastic.dylib.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\basecommands.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\basecommands.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\basecommands.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\basecommands.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.569 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\basecommands.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\basecommands.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\binmergetool.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\binmergetool.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\binmergetool.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\binmergetool.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\binmergetool.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\binmergetool.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\clientcommon.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\clientcommon.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\clientcommon.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\clientcommon.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\clientcommon.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\clientcommon.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm-help.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm-help.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm-help.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm-help.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm-help.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm-help.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.570 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\cm.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\commontypes.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\commontypes.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\commontypes.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\commontypes.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\commontypes.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\commontypes.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\configurehelper.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\configurehelper.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\configurehelper.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\configurehelper.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\configurehelper.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\configurehelper.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\differences.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\differences.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\differences.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\differences.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\differences.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\differences.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\guihelp.en.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\guihelp.es.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\guihelp.ja.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\guihelp.ko.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\guihelp.zh-Hans.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
11:06:38.571 |V| PsiCaches                     | :1                 | <PsiCaches.FileChange> Type: Added SourceFile Library\PackageCache\com.unity.collab-proxy@1.9.0\Lib\Editor\PlasticSCM\localization\guihelp.zh-Hant.txt.meta of type UnityExternalPsiSourceFile ShouldBuildCaches True
